P0,R,M
0.9999999999999986,24.821,0.12248545026669966
1.0308070179548052,24.187,0.12461932006789464
1.0625631082648794,23.594,0.12680389646532605
1.0952975090193104,23.038,0.12904031931727575
1.1290403590455234,22.516,0.13132975662450694
1.1638227256583398,22.025,0.13367344233667125
1.1996766332639084,21.563,0.1360726403388654
1.2366350928448313,21.127,0.1385286821174169
1.2747321323536458,20.716,0.14104293272782756
1.3140028280426335,20.327,0.14361682039671617
1.3544833367588094,19.959,0.1462518184613268
1.3962109292338245,19.61,0.14894944193169807
1.4392240243994279,19.28,0.15171126579949076
1.4835622247600897,18.966,0.15453889772251223
1.5292663528553467,18.668,0.15743400162497592
1.5763784888454484,18.385,0.1603982953586174
1.6249420092548807,18.116,0.16343353900944804
1.6750016269095154,17.859,0.16654154466997992
1.726603432104047,17.615,0.16972417913523585
1.779794935037707,17.382,0.17298335570512657
1.8346251095572874,17.16,0.1763210252988128
1.8911444382477576,16.949,0.17973919033877014
1.9494049589119888,16.747,0.18323990038470922
2.0094603124823793,16.554,0.18682525286781107
2.071365792408495,16.37,0.19049739079912853
2.1351783955661956,16.194,0.19425850204707892
2.2009568747351183,16.025,0.19811082423848203
2.268761792692838,15.864,0.2020566389493189
2.3386555779755054,15.711,0.20609827162377756
2.410702582356305,15.563,0.2102380849748516
2.484969140094654,15.423,0.21447848579637177
2.5615236290106904,15.288,0.21882191880624596
2.640436533441284,15.159,0.22327086923942155
2.7217805091355367,15.036,0.22782786370504823
2.8056304501495175,14.918,0.2324954667535591
2.892063557801826,14.805,0.23727627867027531
2.9811594117534685,14.698,0.24216504773226002
3.073000043277498,14.595,0.24713564958442846
3.167670010785869,14.498,0.25218519261352107
3.2652564776830513,14.405,0.2573159459054146
3.365849292618081,14.316,0.26252799801087034
3.4695410722089397,14.232,0.2678228629462505
3.576427286315419,14.151,0.2732016606958615
3.686606345939011,14.074,0.2786647956180665
3.8001796938306582,14.001,0.28421439217334654
3.9172518978899897,13.93,0.28985009748392204
4.037930747441787,13.863,0.29557434278588973
4.162327352478491,13.798,0.3013869876949119
4.290556245960079,13.737,0.3072896143238992
4.422735489265478,13.677,0.3132835326054391
4.558986780892639,13.621,0.31936881215995233
4.699435568507325,13.566,0.32554757398315615
4.844211164443786,13.514,0.33181993956282246
4.993446864763681,13.464,0.3381870466002266
5.147280071982827,13.416,0.34465053353538844
5.30585242157882,13.37,0.35121035566213243
5.4693099123959525,13.326,0.3578679531761496
5.637803041067536,13.283,0.3646246431530792
5.811486940579367,13.242,0.3714804741229105
5.990521523101918,13.203,0.37843678107214657
6.175071627222775,13.165,0.38549482003213553
6.365307169714843,13.128,0.392654723997102
6.561403301980106,13.093,0.399917530478213
6.763540571312934,13.059,0.4072844355787935
6.971905087131434,13.027,0.4147559730563121
7.186688692329899,12.995,0.4223325941243363
7.408089139910112,12.965,0.430015335920147
7.63631027505413,12.936,0.4378051173951288
7.8715622228061966,12.908,0.44570230078015316
8.114061581536562,12.881,0.4537073988601801
8.364031622365365,12.855,0.46183198369538536
8.621702494730146,12.829,0.4701871023358145
8.887311438286329,12.805,0.4788026863089031
9.161103001335572,12.781,0.4876874868332506
9.44332926598355,12.758,0.49684364429772526
9.734250080233855,12.736,0.5062768581605658
10.034133297232197,12.716,0.5159884686835913
10.34325502188095,12.696,0.52598340423549
10.66189986505118,12.678,0.5362629283001561
10.990361205626161,12.66,0.5468314815332264
11.328941460617694,12.644,0.5576900896548281
11.677952363603897,12.63,0.568842975777263
12.037715251744816,12.616,0.5802907018682425
12.408561361640167,12.604,0.5920375120677025
12.790832134301535,12.593,0.6040833037358443
13.184879529519879,12.583,0.6164324881662346
13.591066349917758,12.574,0.6290842010039771
14.00976657498464,12.567,0.6420430141807874
14.441365705402843,12.56,0.6553073783984589
14.886261117981114,12.555,0.6688817930703536
15.344862431522696,12.551,0.6827643608281131
15.817591883964653,12.548,0.6969589704584552
16.304884721135753,12.546,0.71146404301319
16.807189597490833,12.545,0.726281947559595
17.32496898919057,12.545,0.741412492071034
17.858699619907032,12.546,0.7568555186672768
18.408872899747003,12.548,0.7726127343578292
18.975995377697263,12.551,0.7886815626776055
19.560589208008306,12.555,0.8050645275750679
20.163192630946014,12.56,0.8217582764654016
20.78436046835386,12.565,0.8387641208420594
21.424664634481612,12.572,0.856080241113943
22.084694662551794,12.579,0.8737047720493547
22.765058247547447,12.587,0.8916381908749431
23.466381805721856,12.595,0.9098760934677741
24.189311051345072,12.604,0.9284187676303496
24.93451159121826,12.614,0.9472628126500634
25.702669537503255,12.624,0.9664052793950987
26.49449213943158,12.635,0.9858452425476172
27.310708434474527,12.647,1.005577170621693
28.15206991957387,12.659,1.025599208929415
29.01935124305115,12.671,1.0459080030794012
29.913350917832663,12.684,1.066497843311519
30.834892056646765,12.697,1.0873664480511318
31.784823129870404,12.711,1.108508268669588
32.76401874672267,12.725,1.1299178802818381
33.77338046052457,12.739,1.1515918246025918
34.81383759876646,12.753,1.173523159585499
35.88634811874738,12.768,1.1957061363704113
36.99189948957407,12.783,1.2181360911265156
38.13150960133178,12.798,1.2408052371338636
39.30622770226388,12.813,1.2637069163635584
40.51713536482324,12.829,1.2868353821167289
41.765347481484675,12.844,1.3101824085803635
43.052013291235504,12.86,1.3337400012146887
44.37831743768917,12.875,1.3575013461987742
45.745481059796155,12.891,1.3814582379936844
47.154762916156564,12.907,1.4055559498585228
48.60746054396942,12.922,1.42959296340064
50.10491145368503,12.937,1.4533656078256083
51.64849436046269,12.951,1.4768546423009759
53.23963045356419,12.964,1.5000591051273642
