0,0.0000000000000000e+00,0.0000000000000000e+00
2.6574608003408378e-03,2.3120677841718384e+00,1.2790867656790564e-03
5.9423266180797926e-03,4.6241355683436769e+00,1.5725855896196843e-03
9.7741281464510683e-03,6.9362033525155153e+00,1.7393786138060179e-03
1.3983296441011081e-02,9.2482711366873538e+00,1.9004172031113330e-03
1.8578942700564538e-02,1.1560338920859191e+01,2.0800516235067509e-03
2.3628033025722590e-02,1.3872406705031031e+01,2.2941939134591416e-03
2.9220085903937907e-02,1.6184474489202870e+01,2.5503437294070869e-03
3.5455370257945151e-02,1.8496542273374708e+01,2.8507090465692657e-03
4.2436286432723611e-02,2.0808610057546545e+01,3.1953145769860504e-03
5.0261351251006704e-02,2.3120677841718383e+01,3.5811670555756722e-03
5.9027519019296593e-02,2.5432745625890224e+01,3.9987749373595616e-03
6.8772991184231885e-02,2.7744813410062061e+01,4.4640821711088852e-03
8.0026533685982670e-02,3.0056881194233899e+01,5.0864689598148355e-03
9.0491782846523830e-02,3.2368948978405740e+01,3.8770352516562662e-03
9.7841742730877590e-02,3.4681016762577578e+01,2.4971892300776274e-03
1.0338158360168910e-01,3.6993084546749415e+01,2.9783853803108315e-03
1.1455462549246902e-01,3.9305152330921253e+01,6.5055800055261875e-03
1.3071144948924299e-01,4.1617220115093090e+01,6.8652291600284909e-03
1.4629634402818845e-01,4.3929287899264928e+01,6.8299328122460867e-03
1.6299721943755144e-01,4.6241355683436765e+01,7.5558651034151603e-03
1.8109888592613654e-01,4.8553423467608603e+01,8.1043351746102055e-03
2.0045852567989433e-01,5.0865491251780448e+01,8.6449755047159210e-03
2.2109465464846617e-01,5.3177559035952285e+01,9.2062188455491745e-03
2.4303539060758939e-01,5.5489626820124123e+01,9.7749042512290107e-03
2.6630231202337745e-01,5.7801694604295960e+01,1.0353167561677895e-02
2.9091735588910450e-01,6.0113762388467798e+01,1.0941173367240792e-02
3.1690381834921938e-01,6.2425830172639635e+01,1.1539682914499444e-02
3.4428790302113765e-01,6.4737897956811480e+01,1.2150376351980824e-02
3.7309848383176641e-01,6.7049965740983311e+01,1.2773648486543138e-02
4.0336576045524819e-01,6.9362033525155155e+01,1.3410844247421644e-02
4.3512409389678341e-01,7.1674101309326986e+01,1.4063616332819967e-02
4.6841060228112141e-01,7.3986169093498830e+01,1.4732995653666314e-02
5.0326559323427622e-01,7.6298236877670661e+01,1.5420695817638996e-02
5.3973347455161913e-01,7.8610304661842505e+01,1.6128508392931173e-02
5.7786273628416518e-01,8.0922372446014350e+01,1.6858077130002092e-02
6.1770666321954459e-01,8.3234440230186181e+01,1.7612403397200882e-02
6.5932626079003076e-01,8.5546508014358025e+01,1.8394407809771640e-02
7.0278658054787679e-01,8.7858575798529856e+01,1.9204626056569474e-02
7.4815477911097594e-01,9.0170643582701700e+01,2.0045645253530642e-02
7.9550783311278350e-01,9.2482711366873531e+01,2.0922185325648712e-02
8.4493032949606772e-01,9.4794779151045375e+01,2.1835682821295388e-02
8.9650691576870800e-01,9.7106846935217206e+01,2.2785769120535093e-02
9.5032591657895837e-01,9.9418914719389051e+01,2.3776162012517754e-02
1.0064848048020330e+00,1.0173098250356090e+02,2.4810207758399372e-02
1.0650863289050840e+00,1.0404305028773273e+02,2.5889087636739805e-02
1.1262338506162195e+00,1.0635511807190457e+02,2.7012796140427175e-02
1.1900342611684054e+00,1.0866718585607640e+02,2.8184599690045609e-02
1.2566029334244795e+00,1.1097925364024825e+02,2.9407804446209385e-02
1.3260606778729476e+00,1.1329132142442008e+02,3.0683808970443094e-02
1.3985292610942019e+00,1.1560338920859192e+02,3.2012125124434521e-02
1.4741305678640144e+00,1.1791545699276375e+02,3.3394298104267306e-02
1.5529932178314827e+00,1.2022752477693560e+02,3.4833768965024547e-02
1.6352524451122936e+00,1.2253959256110744e+02,3.6332627769814829e-02
1.7210463236470614e+00,1.2485166034527927e+02,3.7891211228141319e-02
1.8105117374660336e+00,1.2716372812945112e+02,3.9508538980380425e-02
1.9037856571474006e+00,1.2947579591362296e+02,4.1186190767427799e-02
2.0010108341341777e+00,1.3178786369779479e+02,4.2926812358293764e-02
2.1023346989696923e+00,1.3409993148196662e+02,4.4731803131697445e-02
