8.6607644417385325e-06,2.3113624827101345e-01,2.0264000014770822e+01
9.1841686550806210e-06,2.4144289589403281e-01,1.9503000014770247e+01
9.7392042529716320e-06,2.5256568197568013e-01,1.8822000014769731e+01
1.0327782844953436e-05,2.6453424860628733e-01,1.8214000014769272e+01
1.0951931566685175e-05,2.7738558039531802e-01,1.7673000014768864e+01
1.1613800061642944e-05,2.9116275006008741e-01,1.7192000014768499e+01
1.2315667884751217e-05,3.0589384114436835e-01,1.6765000014768177e+01
1.3059952353444915e-05,3.2163204364258585e-01,1.6388000014767890e+01
1.3849216873202233e-05,3.3840033762871863e-01,1.6055000014767639e+01
1.4686179766222254e-05,3.5625755960158650e-01,1.5762000014767416e+01
1.5573723633654478e-05,3.7522684775748938e-01,1.5505000014767223e+01
1.6514905283624829e-05,3.9536767319364646e-01,1.5281000014767052e+01
1.7512966259251551e-05,4.1670463649121176e-01,1.5086000014766906e+01
1.8571344002910642e-05,4.3929740822381247e-01,1.4918000014766779e+01
1.9693683695202001e-05,4.6317039237603025e-01,1.4775000014766670e+01
2.0883850809391059e-05,4.8838409269209537e-01,1.4653000014766578e+01
2.2145944424564909e-05,5.1496195251563692e-01,1.4551000014766499e+01
2.3484311343355076e-05,5.4296295223076707e-01,1.4468000014766439e+01
2.4903561062850048e-05,5.7240871906351765e-01,1.4400000014766388e+01
2.6408581650259212e-05,6.0335727527526595e-01,1.4348000014766347e+01
2.8004556578005850e-05,6.3582499778845647e-01,1.4310000014766318e+01
2.9696982576231342e-05,6.6986869693324169e-01,1.4284000014766297e+01
3.1491688564196763e-05,7.0549801052756522e-01,1.4269000014766288e+01
3.3394855725783797e-05,7.4276637894916786e-01,1.4264000014766284e+01
3.5413038798237594e-05,7.8167648744198948e-01,1.4270000014766287e+01
3.7553188647472349e-05,8.2227440162073751e-01,1.4283000014766298e+01
3.9822676207691891e-05,8.6455813367989454e-01,1.4305000014766314e+01
4.2229317867776099e-05,9.0855710429840641e-01,1.4333000014766336e+01
4.4781402391866854e-05,9.5427422800668360e-01,1.4368000014766361e+01
4.7487719466871565e-05,1.0017105703514286e+00,1.4409000014766393e+01
5.0357589975204926e-05,1.0508774000922647e+00,1.4454000014766427e+01
5.3400898097032191e-05,1.1017464664854393e+00,1.4505000014766466e+01
5.6628125352577731e-05,1.1543265426932918e+00,1.4559000014766507e+01
6.0050386701744908e-05,1.2085747457774052e+00,1.4617000014766552e+01
6.3679468825378541e-05,1.2644753692472506e+00,1.4679000014766599e+01
6.7527870720015314e-05,1.3219938497287291e+00,1.4743000014766645e+01
7.1608846745935367e-05,1.3810727063389219e+00,1.4809000014766696e+01
7.5936452276777742e-05,1.4416807101058837e+00,1.4877000014766747e+01
8.0525592107942299e-05,1.5037397908755818e+00,1.4947000014766800e+01
8.5392071790502862e-05,1.5671900441455879e+00,1.5018000014766855e+01
9.0552652067431378e-05,1.6319654095127774e+00,1.5089000014766908e+01
9.6025106599618120e-05,1.6966318277294834e+00,1.5160000014766961e+01
1.0182828318050368e-04,1.7563882279002512e+00,1.5221000014767007e+01
1.0798216865015264e-04,1.8110984387270441e+00,1.5271000014767045e+01
1.1450795773234141e-04,1.8611698796381881e+00,1.5310000014767075e+01
1.2142812603174321e-04,1.9069587897641662e+00,1.5339000014767096e+01
1.2876650744262139e-04,1.9487778748597218e+00,1.5358000014767111e+01
1.3654837623563573e-04,1.9869046703486926e+00,1.5368000014767118e+01
1.4480053410547916e-04,2.0215874375304517e+00,1.5369000014767121e+01
1.5355140247914654e-04,2.0530505680786404e+00,1.5361000014767113e+01
1.6283112040275743e-04,2.0814964600612424e+00,1.5346000014767101e+01
1.7267164834406553e-04,2.1070984818054677e+00,1.5324000014767085e+01
1.8310687826816519e-04,2.1300239493649551e+00,1.5296000014767063e+01
1.9417275036550578e-04,2.1504317178362720e+00,1.5261000014767038e+01
2.0590737683424360e-04,2.1684698263950160e+00,1.5220000014767008e+01
2.1835117314324769e-04,2.1842759192612009e+00,1.5174000014766973e+01
2.3154699722785046e-04,2.1979782124434464e+00,1.5122000014766932e+01
2.4554029709774477e-04,2.2096968502374903e+00,1.5067000014766890e+01
2.6037926736541218e-04,2.2195441509859197e+00,1.5007000014766845e+01
2.7611501523417938e-04,2.2276284343170873e+00,1.4943000014766799e+01
2.9280173651759250e-04,2.2344933172507244e+00,1.4874000014766745e+01
3.1049690229633363e-04,2.2407462847617787e+00,1.4800000014766690e+01
3.2926145685555498e-04,2.2465660149486526e+00,1.4723000014766631e+01
3.4916002758434843e-04,2.2520471134075328e+00,1.4642000014766570e+01
3.7026114756026613e-04,2.2572460211747205e+00,1.4559000014766507e+01
3.9263749158550786e-04,2.2621967322425593e+00,1.4474000014766442e+01
4.1636612648770246e-04,2.2669192754500469e+00,1.4386000014766376e+01
4.4152877654735984e-04,2.2714234301292935e+00,1.4296000014766307e+01
4.6821210496614713e-04,2.2757121136790590e+00,1.4205000014766238e+01
4.9650801234541061e-04,2.2797832328963183e+00,1.4113000014766168e+01
5.2651395320292755e-04,2.2836311982581159e+00,1.4019000014766098e+01
5.5833327161802294e-04,2.2872478586778100e+00,1.3924000014766024e+01
5.9207555716103927e-04,2.2906231818591545e+00,1.3828000014765953e+01
6.2785702233303831e-04,2.2937462515874683e+00,1.3732000014765882e+01
6.6580090281566774e-04,2.2966038805387474e+00,1.3634000014765807e+01
7.0603788190971308e-04,2.2987686416679023e+00,1.3540000014765736e+01
7.4870654062414996e-04,2.2995875411682336e+00,1.3448000014765665e+01
7.9395383496584811e-04,2.2988991296458674e+00,1.3359000014765599e+01
8.4193560207378951e-04,2.2966806537052440e+00,1.3271000014765532e+01
8.9281709694096422e-04,2.2929695212449670e+00,1.3184000014765465e+01
9.4677356157250327e-04,2.2878337606418038e+00,1.3098000014765400e+01
