P0,R,M
0.9999999999999986,18.698,0.111849049917431
1.0307565397320861,18.304,0.11470111113269692
1.0624590442004687,17.94,0.11762265246005564
1.095136608007136,17.602,0.12061507114267055
1.128819220603371,17.29,0.12367978660061428
1.1635377938122067,16.999,0.1268182408221617
1.1993241901973772,16.729,0.1300318964346084
1.2362112523048365,16.477,0.13332223696157244
1.2742328328036083,16.242,0.13669076333615007
1.3134238255536628,16.022,0.1401389939301544
1.3538201976293744,15.817,0.14366845808614045
1.3954590223278696,15.625,0.14728069721173018
1.4383785131925966,15.445,0.15097728210876005
1.4826180590833855,15.277,0.15475981509727935
1.5282182603250996,15.119,0.1586299361550382
1.57522096596809,14.97,0.16258932027467032
1.623669312194705,14.831,0.16663967052034934
1.6736077619069984,14.7,0.17078269844749425
1.725082145532021,14.577,0.17502011313062527
1.778139703082191,14.461,0.17935362262545565
1.8328291275092472,14.353,0.1837849432264718
1.8892006093916127,14.25,0.18831578985200134
1.9473058829962497,14.154,0.19294785095328207
2.0071982737571585,14.064,0.19768278541887307
2.068932747214148,13.979,0.20252223830110636
2.132565959456857,13.899,0.2074678230229549
2.198156309120189,13.823,0.2125211409280553
2.2657639909789906,13.753,0.21768383381261308
2.335451051191069,13.686,0.22295753389687803
2.4072814442393726,13.624,0.22834382636375553
2.4813210916254467,13.565,0.2338441309973716
2.5576379423680913,13.51,0.23945972301362584
2.63630203536283,13.459,0.24519171560712535
2.7173855636592594,13.411,0.2510411722486954
2.8009629407153462,13.365,0.2570091601477639
2.8871108686895623,13.323,0.26309670090100473
2.9759084088333654,13.284,0.26930481548605045
3.0674370540487015,13.247,0.2756346841305649
3.1617808036772277,13.213,0.2820877296572705
3.2590262405896895,13.181,0.2886655947737723
3.359262610646302,13.151,0.2953700316087433
3.4625819046011608,13.124,0.3022027401646996
3.569078942525646,13.098,0.3091654056877252
3.6788514608283926,13.075,0.3162597281766729
3.7920002019518093,13.053,0.32348736612178536
3.9086290068272374,13.033,0.33083967406512704
4.028844910173709,13.015,0.3382710296147626
4.152758238727885,12.999,0.3457751697473375
4.280482712495088,12.983,0.3533551768139091
4.412135549114456,12.969,0.3610118286395592
4.547837571434151,12.957,0.368746378547773
4.687713318395063,12.945,0.3765612434536438
4.831891159324916,12.934,0.38445602350206515
4.980503411747814,12.924,0.39243371520794496
5.133686462817051,12.915,0.40049406007089344
5.291580894482763,12.907,0.4086387248284485
5.454331612509478,12.899,0.4168694392028932
5.622087979461626,12.892,0.42518584864041925
5.795003951779229,12.886,0.4335901656528028
5.973238221069731,12.88,0.44208296630497307
6.156954359745307,12.874,0.45066456183976933
6.346320971139463,12.869,0.4593368528149527
6.541511844240894,12.865,0.4681000195333026
6.742706113186233,12.86,0.476954578004586
6.950088421658235,12.857,0.4859020264887885
7.163849092340486,12.853,0.4949427548405652
7.384184301583762,12.85,0.5040769031332294
7.6112962594444795,12.847,0.5133056491445257
7.845393395260772,12.844,0.5226297765093212
8.086690548935996,12.841,0.5320490692957216
8.335409168105441,12.839,0.5415642349229852
8.591777511367482,12.836,0.5511760145643891
8.856030857765143,12.834,0.56088481013235
9.12841172271059,12.832,0.5706904361465726
9.409170080550991,12.83,0.5805933488738259
9.698563593979426,12.828,0.5905939518612054
9.996857850501867,12.827,0.6006925276818693
10.304326606176858,12.825,0.6108890035438395
10.621252036852141,12.823,0.6212192127193525
10.947924997128139,12.822,0.6317647920809644
11.284645287286223,12.82,0.6425336130539689
11.631721928427156,12.819,0.6535269339901861
11.989473446071461,12.818,0.6647474153865325
12.358228162482366,12.818,0.6761956073827803
12.738324497979956,12.818,0.6878716223405648
13.130111281522348,12.818,0.6997772632016549
13.53394807083922,12.818,0.7119120906077373
13.950205482411995,12.819,0.724276100395049
14.379265531602634,12.82,0.736870383098876
14.821521983243606,12.821,0.7496941974867527
15.277380713011246,12.823,0.7627469600909097
15.747260079913257,12.825,0.7760291306130931
16.231591310232627,12.827,0.7895401154479759
16.7308188932808,12.83,0.8032784094304604
17.245400989322412,12.833,0.8172438370626447
17.775809850046286,12.836,0.831435886258511
18.322532251969267,12.84,0.8458525813575447
18.88606994316948,12.843,0.8604927357570853
19.46694010375956,12.847,0.875355373340343
20.065675820523005,12.851,0.8904390897066922
20.68282657614818,12.856,0.9057413912727768
21.318958753509357,12.861,0.9212605302844477
21.9746561554584,12.865,0.9369947211432585
22.650520540602795,12.87,0.952941918945884
23.34717217556231,12.875,0.969099249464769
24.065250404211877,12.881,0.9854639768381409
24.805414234431744,12.886,1.002033531549181
25.56834294290393,12.892,1.0188051083753518
26.354736698510994,12.897,1.0357756703574774
27.16531720490755,12.903,1.0529416498279995
28.000828362855046,12.909,1.0702993873160447
28.862036952928555,12.914,1.087845315086769
29.749733339220384,12.92,1.1055756515336372
30.66473219468713,12.926,1.1234863967200297
31.607873248806843,12.932,1.1415733456328492
32.58002205823067,12.937,1.159832074666274
33.58207080113693,12.943,1.178257813823648
34.61493909601787,12.949,1.1968457762246336
35.67957484564845,12.955,1.2155910308852294
36.77695510701263,12.96,1.2344884563399234
37.908086987986664,12.966,1.2535327419363562
39.07400857160024,12.971,1.272709706544149
40.27578986872459,12.976,1.29192899491351
41.51453380006322,12.981,1.3110973715247818
42.7913772083441,12.985,1.3301964526557464
44.107491901643286,12.989,1.349221453597956
45.464085728798906,12.993,1.3681680577019864
46.862403687899736,12.996,1.3870322484831523
48.30372906886791,12.998,1.405810539540772
49.78938463118254,13.0,1.424499459247929
51.32073381782769,13.001,1.4430953411228273
52.89918200657578,13.002,1.4615949719813324
