P0,R,M
57.08883560926514,11.54,1.1359033598715644
58.86516844715166,11.539,1.1543439110816012
60.69677230812491,11.537,1.1729234876418504
62.58536696334934,11.536,1.191634827370057
64.53272569508239,11.535,1.2104712731880147
66.54067696168535,11.534,1.2294267330497304
68.61110611444002,11.533,1.2484934626496922
70.74595716778708,11.532,1.2676648635313885
72.94723462464344,11.531,1.2869328615848301
75.2170053585159,11.531,1.3062903454342558
77.55740055417742,11.53,1.3257295902797488
79.97061770872638,11.529,1.3452427400732763
82.45892269491226,11.528,1.3648217768949895
85.02465188865933,11.527,1.3844557893247083
87.67021436279047,11.526,1.4038925383518146
90.3980941490074,11.525,1.4229548472187092
93.21085257025605,11.523,1.4416372900449899
96.11113064566092,11.52,1.4599401402596297
99.10165157029128,11.517,1.47786521807617
