P0,R,M
10.135330827357299,12.196,0.3986722526066804
10.45319618905158,12.149,0.4057853196426827
10.781030479228425,12.103,0.41309253853769756
11.119146344520901,12.059,0.4205955955362598
11.467866236820102,12.017,0.42829569268111833
11.827522720788956,11.976,0.4361942596067773
12.198458791019947,11.937,0.4442928151899236
12.581028199139782,11.899,0.4525927669625849
12.97559579117252,11.863,0.4610953980963528
13.382537855483536,11.828,0.4698016503909793
13.802242481635325,11.795,0.47871269451584225
14.235109930498034,11.763,0.48782966083284124
14.681553015967149,11.733,0.49715358027889095
15.141997498653167,11.704,0.5066854089152624
15.616882491917691,11.676,0.5164259203245429
16.106660880643997,11.65,0.5263757286241205
16.611799753140772,11.625,0.5365355409905984
17.132780846591853,11.601,0.5469059580046574
17.67010100647565,11.579,0.5574874834608506
18.224272660393243,11.558,0.5682805217998746
18.79582430675638,11.538,0.5792858466005014
19.3853010188024,11.519,0.5905213101248882
19.9932649644155,11.501,0.6020048659736158
20.620295942251012,11.484,0.6137456655279272
21.266991934673374,11.469,0.6257443933019865
21.933969678035993,11.454,0.6380014999602195
22.621865250845648,11.44,0.6505172123249575
23.331334680373402,11.428,0.6632915316575846
24.063054568289576,11.416,0.6763240443148343
24.817722735920864,11.405,0.6896143619320126
25.59605888974317,11.396,0.7031619487913415
26.39880530774625,11.387,0.7169660823241705
27.22672754732367,11.379,0.7310258337831717
28.08061517536455,11.372,0.7453400624528432
28.96128252124166,11.365,0.7599074236136711
29.86956945341536,11.36,0.7747263259115769
30.80634218039283,11.355,0.7897949333046954
31.772494076808197,11.351,0.8051112920652826
32.768946535409135,11.348,0.8206732313091984
33.796649845764286,11.345,0.8364783645294382
34.85658410052802,11.343,0.8525240742188307
35.949760130128865,11.342,0.8688075181854809
37.077220466770456,11.341,0.885325628747556
38.24004033866634,11.341,0.9020751010874943
39.43932869545533,11.341,0.9190524037867824
40.67622926577735,11.342,0.93625375973982
41.95192164801576,11.343,0.9536751669289494
43.267622435248505,11.345,0.9713123896046244
44.624586375479154,11.346,0.9891609387397718
46.024107568256824,11.349,1.0072160977906035
47.46752069882309,11.351,1.0254729097989392
48.95620231096521,11.354,1.0439261815460419
50.49157211978781,11.358,1.0625704765929633
52.07509436565752,11.361,1.0814001287826829
53.708279210608424,11.365,1.1004092230533955
55.39268417854285,11.369,1.1195916436047342
57.1299156405987,11.373,1.1389410018512343
58.921630347103026,11.377,1.1584507107252564
60.76953700756891,11.382,1.178113941775051
62.67539792024559,11.386,1.1979236603116987
64.64103065277342,11.391,1.2178726143078251
66.66830977554997,11.395,1.2379533294459613
68.75916864945583,11.4,1.2581582028179923
70.91560126964873,11.404,1.2784794176186196
73.1396641671814,11.409,1.2989089406528047
75.43347837026067,11.414,1.3194385383210685
77.79923142701341,11.418,1.3400598082282476
80.239179491692,11.423,1.3607641790257714
82.75564947630615,11.427,1.381542921168708
85.35104126973715,11.431,1.4023873022188695
88.02783002644541,11.436,1.423288381677636
90.78856852695847,11.44,1.4442370532303803
93.63588961238696,11.443,1.4651247915746908
96.57250869529535,11.447,1.4856140429789504
99.60122634931577,11.449,1.5056676556295978
102.72493097997932,11.451,1.5252853581303254
105.94660157930846,11.453,1.5444695871445162
109.26931056680264,11.453,1.563224173191876
112.69622671951967,11.453,1.5815535334873412
116.23061819405288,11.451,1.599462501769918
119.87585564328135,11.449,1.6169560167173345
123.63541543087229,11.446,1.634039149054364
127.51288294659265,11.442,1.6507169139740951
131.51195602559864,11.437,1.6669943275968182
135.6364484749585,11.432,1.6828763640740336
139.89029371077922,11.425,1.69836788288081
144.2775485093964,11.418,1.7134736919704499
148.80239687621255,11.41,1.7281985096919454
