M,R
11.108,1.5398485793257415
11.115,1.5450252994732856
11.121,1.5498680478573423
11.128,1.555023524441518
11.134,1.559844280987088
11.141,1.5649785383614319
11.147,1.5697773475107648
11.153,1.574565026298944
11.159,1.5793415911157915
11.164,1.583781016644773
11.17,1.5885350688473538
11.175,1.592951381283271
11.18,1.5973560257534933
11.185,1.601749032214404
11.19,1.6061304306794202
11.195,1.6105002512174367
11.2,1.6148585239513382
11.205,1.6192052790564724
11.209,1.6232118773488864
11.213,1.6272064998033164
11.218,1.6315183472006862
11.222,1.635489382147213
11.226,1.639448562236272
11.23,1.643395928865031
11.234,1.6473315233525374
11.237,1.6509250660262405
11.241,1.6548370180364849
11.244,1.6584065880680186
11.248,1.6622950754923425
11.251,1.6658408635129696
11.254,1.669374739405965
11.257,1.6728967534983457
11.261,1.6767386393493275
11.263,1.6799053966182256
11.266,1.6833921253299895
11.269,1.6868671916106184
11.272,1.6903306448201587
11.274,1.693450027884005
11.277,1.696890241768285
11.279,1.699986191160306
11.282,1.7034033722416952
11.284,1.7064761046332242
11.286,1.7095372458691311
11.289,1.7129201876352367
11.291,1.7159584356921644
11.293,1.7189852572319058
11.295,1.722000707428291
11.296,1.7246710349879624
11.298,1.7276637954561078
11.3,1.730645350837376
11.302,1.733615755155999
11.303,1.7362408466583608
11.305,1.7391890078735266
11.306,1.7417917854465432
11.308,1.7447179255563399
11.309,1.747298618895143
11.311,1.7502029574487687
11.312,1.7527617936388609
11.313,1.7553097519463525
11.314,1.7578468902200868
11.315,1.760373265960528
11.316,1.7628889363220488
11.317,1.765393958115151
11.318,1.7678883878087752
11.319,1.7703722815324958
11.32,1.7728456950787497
11.321,1.7753086839050203
11.322,1.777761303136061
11.322,1.7798682668382904
11.323,1.782300264659046
11.324,1.7847220580879395
11.324,1.7867982468176455
11.325,1.789199751525089
11.325,1.7912556995267683
11.326,1.7936371350088696
11.326,1.7956730670124927
11.327,1.798034650020521
11.327,1.8000507878918912
11.327,1.8020571052073895
11.327,1.8040536578733057
11.328,1.8063761474599134
11.328,1.8083533442782533
11.328,1.8103209405239322
11.328,1.8122789906512886
11.328,1.8142275487545285
11.328,1.8161666685703104
11.328,1.818096403480456
11.328,1.8200168065145488
