M,R
14.256,2.8754165486129097
14.254,2.8751445949729324
14.252,2.8748724566140216
14.25,2.874600138280144
14.249,2.874403698344075
14.247,2.8741310290648965
14.245,2.8738581825258014
14.243,2.8735851596007516
14.241,2.8733119619265772
14.24,2.873114575579499
14.238,2.872841039354479
14.236,2.8725673319910294
14.234,2.872293453990866
14.233,2.8720953163387923
14.231,2.8718211086719165
14.229,2.8715467343883803
14.227,2.8712721942450634
14.226,2.871073325049813
14.224,2.870798464614618
14.222,2.8705234409698783
14.22,2.870248257653142
14.219,2.8700486784464045
14.217,2.869773183615614
14.215,2.869497531730448
14.214,2.8692974111918925
14.212,2.869021455477039
14.21,2.8687453447435574
14.208,2.86846907756612
14.207,2.868268288938365
14.205,2.8679917314614167
14.203,2.867715025219137
14.202,2.867513728905934
14.2,2.867236740429404
14.198,2.8669596038889535
14.196,2.8666823221466253
14.195,2.8664803986189256
14.193,2.8662028384055
14.191,2.8659251369259064
14.19,2.8657227294375933
14.188,2.8654447554239755
14.186,2.865166640732024
14.184,2.8648883868351747
14.183,2.864685378797633
14.181,2.8644068596003627
14.179,2.8641282009909514
14.178,2.8639247261336336
14.176,2.863645798992324
14.174,2.863366733876256
14.173,2.863162794175537
14.171,2.8628834689011584
14.169,2.8626040054199864
14.168,2.862399618094211
14.166,2.8621199050562365
14.164,2.8618400566883713
14.163,2.861635232745154
14.161,2.861355140731324
14.159,2.861074919536409
14.158,2.8608696698632348
14.156,2.860589209928509
14.154,2.8603086224436423
14.153,2.8601029631864305
14.151,2.8598221530905383
14.149,2.859541225565935
14.148,2.859335178907928
14.146,2.8590540342679476
14.144,2.8587727720536225
14.143,2.8585663435522655
14.141,2.858284867215909
14.139,2.858003274807439
14.138,2.8577964723301434
14.136,2.8575146688126125
14.134,2.8572327508495547
14.133,2.857025581863337
14.131,2.856743457459935
14.13,2.8565360195493783
14.128,2.8562536909573235
14.126,2.8559712468193945
14.125,2.8557634419264146
14.123,2.855480786354518
14.121,2.8551980132401464
14.12,2.854989849566331
14.118,2.854706871887382
14.117,2.8544984445563424
14.115,2.8542152677316626
14.113,2.853931982256466
14.112,2.853723212161142
14.11,2.8534397325580043
14.108,2.8531561446865816
14.107,2.8529470428585144
14.105,2.8526632682043975
14.104,2.8524539222266507
14.102,2.852169963268811
14.1,2.851885903701028
14.099,2.851676251728442
14.097,2.851392023859178
14.096,2.8511821457798456
14.094,2.8508977488878386
14.092,2.850613254304398
14.091,2.850403087394362
14.089,2.850118428605624
14.088,2.849908043655095
