M,R
23.056,4.019234646166649
23.041,4.0200519388694556
23.025,4.020738756116909
23.01,4.021492583064546
22.995,4.022215334105785
22.98,4.0229074886724625
22.965,4.023569515810041
22.95,4.024201877357957
22.935,4.024805031597378
22.92,4.025379452094718
22.905,4.025925581440521
22.891,4.0265411373062445
22.876,4.027031849570166
22.862,4.027592574712248
22.847,4.028029551957836
22.833,4.028537218320991
22.819,4.029018947229243
22.805,4.029475134249501
22.79,4.029809735224226
22.776,4.030216104268927
22.762,4.030598057015955
22.749,4.031052019899235
22.735,4.031386079217599
22.721,4.031696773510459
22.707,4.031984443848136
22.694,4.032345041897359
22.68,4.032587560118143
22.667,4.032903432175705
22.653,4.033102099438559
22.64,4.0333745322521475
22.627,4.033625654232656
22.613,4.03376083779771
22.6,4.033970373394625
22.587,4.0341595703158575
22.574,4.034328753080551
22.561,4.034478214059152
22.548,4.034608238421633
22.535,4.034719105429954
22.523,4.03490527142588
22.51,4.034978529982713
22.497,4.035033415896921
22.485,4.035164052421483
22.472,4.03518286476508
22.46,4.035277721411724
22.447,4.03526146024632
22.435,4.035321528076099
22.423,4.035364503636776
22.41,4.035297382595596
22.398,4.035306985964693
22.386,4.035300194277198
22.374,4.035277233193467
22.362,4.035238325437263
22.35,4.035183729444776
22.338,4.035113696769321
22.326,4.035028446232323
22.315,4.035020636139101
22.303,4.034905489790922
22.291,4.034775748972538
22.28,4.034723763353997
22.268,4.03456531115993
22.256,4.034392815434803
22.245,4.034298340829689
22.233,4.034098234648646
22.222,4.03397633156886
22.211,4.033840937046442
22.199,4.0336007423794795
22.188,4.033439014669359
22.177,4.033264338160971
22.166,4.03307688523997
22.155,4.032876826416754
22.144,4.032664328877725
22.133,4.032439556864196
22.122,4.032202695478934
22.111,4.031953930829538
22.1,4.031693425832592
22.089,4.031421338357291
22.078,4.031137822412225
22.068,4.030933445977418
22.057,4.030627445152944
22.046,4.0303104390605755
22.036,4.030072709645911
22.025,4.029734002216075
22.015,4.029474670145615
22.004,4.029114808152115
21.994,4.028834421133542
21.984,4.028543660907172
21.973,4.028153051035064
21.963,4.027842088370593
21.953,4.027521184545542
21.942,4.027101084582496
21.932,4.026760774455125
21.922,4.026410904778362
21.912,4.026051599264376
21.902,4.0256829843109205
21.892,4.025305184247269
21.882,4.024918317807006
21.872,4.02452250085088
21.862,4.024117848555723
21.852,4.023704472684171
21.843,4.023371061797326
21.833,4.022940487693781
21.823,4.022501493218884
21.813,4.02205417931239
21.804,4.021686913688554
21.794,4.021223195411456
21.785,4.020839565473046
21.775,4.020359845194084
21.766,4.019960258792645
21.756,4.019464969204617
21.747,4.01904989365938
21.737,4.01853947157965
21.728,4.018109313285053
21.719,4.017671715528456
21.709,4.017139286229025
21.7,4.016687174572488
21.691,4.0162278876024375
21.682,4.015761505030224
21.672,4.015200915889979
21.663,4.014720671937734
21.654,4.014233584074378
21.645,4.013739735051433
21.636,4.013239206873982
21.627,4.012732083633686
21.618,4.012218451498809
21.609,4.011698392925847
21.6,4.011171987561338
21.591,4.010639313061134
21.583,4.010186927417353
21.574,4.009641878292018
21.565,4.009090787472776
21.556,4.008533733898532
21.548,4.00805699882424
21.539,4.007488190189171
21.53,4.0069136439572
21.522,4.006419427466769
21.513,4.005833557803509
21.505,4.005328015656974
21.496,4.004731097165199
21.488,4.004214490097007
21.479,4.0036067574333325
21.471,4.003079323405984
21.462,4.002461018269308
21.454,4.001923006168394
21.446,4.001379759946285
21.437,4.000746028877909
21.429,4.000192575895268
21.421,3.9996340912914996
21.413,3.9990706437594046
21.404,3.9984172450272046
21.396,3.9978441295721914
21.388,3.997266235478008
21.38,3.996683622358095
21.372,3.9960963479145515
21.364,3.9955044656183225
21.356,3.994908020844644
21.348,3.9943070629559685
21.34,3.9937016426957306
21.332,3.993091811321585
21.324,3.992477619690316
21.316,3.9918591174254274
21.308,3.9912363548115137
21.3,3.9906093827822233
21.293,3.990062426310584
21.285,3.989427144596172
21.277,3.9887878130388272
21.269,3.9881444803985304
21.262,3.987581118324626
21.254,3.9869298749968425
21.246,3.9862747730716523
21.239,3.985699600142797
21.231,3.9850368675287595
21.223,3.9843704111131077
21.216,3.983783843840595
21.208,3.9831100238662303
21.201,3.9825160586903094
21.193,3.981835047128305
21.186,3.9812338582617506
21.178,3.9805458239192038
21.171,3.979937578260155
21.163,3.979242678101507
21.156,3.9786275331042393
21.149,3.9780089637653515
21.141,3.977304033180439
21.134,3.9766787991903643
21.127,3.976050258350252
21.12,3.9754184483591812
21.112,3.974700664109325
21.105,3.974062504066575
21.098,3.973421200077318
21.091,3.9727767906229605
21.084,3.9721293148536456
21.077,3.9714788104184326
21.069,3.9707429014347797
21.062,3.9700865067792246
21.055,3.969427191209164
21.048,3.968764984647504
21.041,3.968099916540878
21.034,3.9674320175140263
21.027,3.966761318551809
21.02,3.9660878516052693
21.013,3.9654116458325297
21.007,3.964814657223808
21.0,3.96413301729234
20.993,3.963448732845073
20.986,3.962761839735363
20.979,3.9620723724725253
20.972,3.9613803644068812
20.966,3.960767451462214
20.959,3.9600704093366255
20.952,3.959370919635929
20.945,3.9586690120721704
20.939,3.958046114578162
20.932,3.9573394159669055
20.925,3.956630379890951
20.919,3.956000274863318
20.912,3.955286597799923
20.905,3.9545706590446907
20.899,3.9539335776587468
20.892,3.953213149778553
20.886,3.9525715255029676
20.879,3.951846708804998
20.873,3.9512006434277644
20.866,3.9504715437807634
20.86,3.949821151700236
20.853,3.949087878043223
20.847,3.9484332675053055
20.841,3.947776556071167
20.834,3.947037196754217
20.828,3.946376420859611
20.821,3.9456331391334984
20.815,3.9449683983431942
20.809,3.944301678586848
20.802,3.94355266603139
20.796,3.9428821139519
20.79,3.9422096501159727
20.784,3.9415352970800344
20.777,3.9407789329972602
20.771,3.940100920744177
20.765,3.939421083411649
20.759,3.938739442690484
20.753,3.938056020862008
20.747,3.937370840526821
20.74,3.9366040636228
20.734,3.9359154797472065
20.728,3.9352251998844867
20.722,3.934533244738074
20.716,3.933839634634939
20.71,3.9331443895766283
20.704,3.932447528945522
20.698,3.9317490727245827
20.692,3.931049040181841
20.686,3.9303474502050637
20.68,3.929644322215962
20.674,3.9289396745723693
20.668,3.9282335255030287
20.662,3.9275258934894945
20.657,3.92689601224268
20.651,3.9261854276761143
20.645,3.925473414368013
20.639,3.924759988328321
20.633,3.9240451666582783
20.627,3.9233289649892327
20.622,3.922690347858893
20.616,3.9219713986223312
20.61,3.9212511184182435
20.604,3.9205295230819974
20.599,3.9198853961450943
20.593,3.919161176964716
20.587,3.918435689797435
20.581,3.9177089510875502
20.576,3.91705958063862
20.57,3.916330353136829
20.564,3.915599921693566
20.559,3.9149467790278023
20.553,3.9142139535518856
20.548,3.913558359293685
20.542,3.912823208963466
20.537,3.912165228007727
20.531,3.911427805981405
20.525,3.9106892821882995
20.52,3.910027850938399
20.514,3.9092871335917416
20.509,3.9086234507304414
20.503,3.9078805920037536
20.498,3.9072147097926626
20.493,3.9065477137070954
20.487,3.9058017116174155
20.482,3.9051325899506
20.476,3.904384570413872
20.471,3.903713382607817
20.466,3.90304115704276
20.46,3.9022902035322375
20.455,3.901615996143463
20.449,3.900863160268953
20.444,3.9001870284305755
20.439,3.899509935846334
20.434,3.8988318917846296
20.428,3.8980754422774053
20.423,3.8973955753542016
20.418,3.8967147899725436
20.412,3.895955744362108
20.407,3.895273200336809
20.402,3.8945897702986505
20.397,3.8939054651453096
20.392,3.893220286059543
20.386,3.8924570888223116
20.381,3.891770241639511
20.376,3.8910825579830397
20.371,3.890394050862671
20.366,3.889704732153655
20.361,3.8890146133907804
20.356,3.8883237069825025
20.351,3.887632024298638
20.346,3.8869395770079027
20.34,3.886169578834052
20.335,3.8854756943552893
20.33,3.88478108388421
20.325,3.8840857558014927
20.32,3.8833897187373645
20.315,3.882692980825676
20.31,3.881995551500386
20.305,3.8812974391993427
20.3,3.8805986532572727
20.296,3.8799756687738487
20.291,3.879275510016616
20.286,3.8785746917701855
20.281,3.8778732255817463
20.276,3.877171121873549
20.271,3.8764683911984172
20.266,3.8757650439482845
20.261,3.875061089005365
20.256,3.874356536940058
20.252,3.8737275341229456
20.247,3.8730217841137886
20.242,3.8723154766911114
20.237,3.8716086207983054
20.232,3.870901222492175
20.227,3.8701932880445886
20.223,3.8695607508263463
20.218,3.868851735416378
20.213,3.868142203996453
20.208,3.8674321639257525
20.204,3.866797407308
20.199,3.866086343074622
20.194,3.865374779080288
20.19,3.8647383953696877
20.185,3.8640258229304107
20.18,3.8633127742545263
20.176,3.8626748282993177
20.171,3.8619608270000794
20.166,3.861246373707567
20.162,3.86060694642891
20.157,3.8598915904682802
20.152,3.8591758062447856
20.148,3.8585349788993577
20.143,3.8578183605429284
20.139,3.8571766469135116
20.134,3.8564592251273306
20.13,3.8558166469103954
20.125,3.855098442814158
20.121,3.8544550227421466
20.116,3.8537360588037335
20.112,3.853091821538574
20.107,3.85237212013091
20.103,3.8517270881603416
20.098,3.8510066545844186
20.094,3.8503608219093457
20.089,3.8496396672621453
20.085,3.848993065895754
20.08,3.848271221896495
20.076,3.8476238825159883
20.071,3.846901376794602
20.067,3.8462533284496874
20.063,3.8456049142700532
20.058,3.844881457656729
20.054,3.8442323827711147
20.049,3.843508355142921
20.045,3.842858669765038
20.041,3.842208663881059
20.036,3.8414838162022744
20.032,3.8408332246565418
20.028,3.8401823273098397
20.023,3.839456697114049
20.019,3.838805243580476
20.015,3.838153498091251
20.011,3.837501465703974
20.006,3.8367748371720336
20.002,3.836122254856783
19.998,3.8354693853913266
19.994,3.8348162370356893
19.989,3.834088641561278
19.985,3.8334349921766986
19.981,3.832781083043325
19.977,3.8321269195271688
19.973,3.83147250804352
19.968,3.8307438360413695
19.964,3.8300889841434107
19.96,3.8294339177178993
19.956,3.828778642224526
19.952,3.8281231603559744
19.948,3.8274674760807823
19.943,3.8267377569399263
19.939,3.826081712907224
19.935,3.8254254776665633
19.931,3.824769054683143
19.927,3.824112448544468
19.923,3.8234556629184584
19.919,3.8227986986086493
19.915,3.822141543397138
19.911,3.821484203613914
19.907,3.820826685337552
19.903,3.8201689939306958
19.899,3.8195111348488564
19.895,3.818853113588292
19.891,3.8181949349258235
19.887,3.8175366040366647
19.883,3.8168781259236675
19.879,3.8162195043981533
19.875,3.8155607484606415
19.871,3.814901876784814
19.867,3.8142428918837594
19.863,3.8135837973057813
19.859,3.812924594682041
19.855,3.8122652874938487
19.851,3.8116058787861937
19.847,3.8109463713391443
19.843,3.81028676812346
19.839,3.8096270726737815
19.835,3.8089672878550633
19.831,3.808307413755294
19.827,3.8076474394464546
19.824,3.8070603242353753
19.82,3.8064001349330514
19.816,3.8057398585590296
19.812,3.8050794987795817
19.808,3.8044190597741947
19.804,3.803758546305895
19.801,3.8031707469813174
19.797,3.802510072357233
19.793,3.8018493346887063
19.789,3.801188538429935
19.785,3.8005276998704356
19.782,3.799939470934022
19.778,3.7992785411473093
19.774,3.798617578528678
19.77,3.7979565866997365
19.767,3.797368101725815
19.763,3.7967070366822724
19.759,3.796045949619342
19.755,3.7953848424999115
19.752,3.7947961439802906
19.748,3.7941349849921173
19.744,3.7934738064646445
19.74,3.7928126006136056
19.737,3.7922236957143185
19.733,3.7915624313476064
19.729,3.790901151814498
19.726,3.7903121028214044
19.722,3.78965078676763
19.718,3.788989465691261
19.715,3.7884003056384326
19.711,3.787738967243329
19.708,3.7871497357430814
19.704,3.786488394966733
19.7,3.7858270757489896
19.697,3.7852378088630068
19.693,3.7845765270811826
19.689,3.783915274018752
19.686,3.7833260058504443
19.682,3.7826648016925266
19.679,3.7820755297220523
19.675,3.781414382892902
19.672,3.7808251167561684
19.668,3.7801640358635815
19.665,3.7795747853930606
19.661,3.778913774754609
19.657,3.77825279992409
19.654,3.7776635851928186
19.65,3.777002678116722
19.647,3.7764134850627036
19.643,3.7757526574279687
19.64,3.775163497765501
19.636,3.7745027593801455
19.633,3.7739136440902135
19.629,3.7732530056973603
19.626,3.772663946106419
19.623,3.7720748985246915
19.619,3.7714144267454968
19.616,3.7708254606753817
19.612,3.770165123364328
19.609,3.769576248647827
19.605,3.768916053205803
19.602,3.7683272783758537
19.599,3.767738537779528
19.595,3.767078564303794
19.592,3.766489936652603
19.588,3.7658301231775124
19.585,3.7652416155134434
19.582,3.764653153388109
19.578,3.7639935880300506
19.575,3.7634052535823277
19.571,3.762745861569494
19.568,3.7621576633309552
19.565,3.761569519153785
19.561,3.760910397609573
19.558,3.7603224022205497
19.555,3.75973446721408
19.551,3.759075633539345
19.548,3.7584878587955095
19.545,3.757900151079987
19.542,3.7573125118976334
19.538,3.7566540811227465
19.535,3.75606661160132
19.532,3.7554792137036244
19.528,3.7548210975705874
19.525,3.75423388085405
19.522,3.753646742021661
19.519,3.753059683173023
19.515,3.7524020102347664
19.512,3.751815148161911
19.509,3.751228371746846
19.506,3.750641683532199
19.502,3.749984480727263
19.499,3.7493980099177406
19.496,3.748811640030847
19.493,3.748225372432004
19.49,3.7476392084784202
19.486,3.7469826628823366
19.483,3.746396739352083
19.48,3.745810923476254
19.477,3.7452252165566633
19.474,3.744639620474524
19.47,3.743983761657434
19.467,3.7433984185951115
19.464,3.742813190799533
19.461,3.7422280707490394
19.458,3.7416430545738755
19.455,3.741058144686752
19.452,3.7404733430656063
19.448,3.739818436323384
19.445,3.7392338841821013
19.442,3.73864944650165
19.439,3.738065125247017
19.436,3.737480922505341
19.433,3.7368968394814615
19.43,3.7363128783732997
19.427,3.7357290408247947
19.424,3.7351453333153417
19.421,3.734561769858134
19.417,3.7339083572505762
19.414,3.733325108445951
19.411,3.7327420053236007
19.408,3.732159048723057
19.405,3.7315762397146557
19.402,3.730993578721538
19.399,3.7304110670773922
19.396,3.7298287053201
19.393,3.7292464944995825
19.39,3.7286644360372745
19.387,3.72808252908733
19.384,3.727500758414867
19.381,3.726919121589853
19.378,3.7263376207889873
19.375,3.7257562577911445
19.372,3.7251750347506727
19.369,3.724593953475895
19.366,3.724013015721402
19.363,3.723432223541357
19.36,3.722851577700588
19.357,3.7222710801862084
19.354,3.721690732878657
19.351,3.721110536455953
19.348,3.720530499286101
19.346,3.720020115067258
19.343,3.719440410949238
19.34,3.7188608833521077
19.337,3.718281532627998
19.334,3.717702359129704
19.331,3.7171233630027434
19.328,3.7165445448492425
19.325,3.7159659057363905
19.322,3.7153874451557307
19.319,3.7148091645768826
19.316,3.714231064050723
19.314,3.7137223935383545
19.311,3.7131446254553295
19.308,3.712567017782064
19.305,3.7119895722289216
19.302,3.7114122911201464
19.299,3.7108351756059186
19.296,3.7102582275201
19.294,3.7097505527706773
19.291,3.7091739271593673
19.288,3.708597473017474
19.285,3.708021191377286
19.282,3.7074450834743913
19.279,3.7068691505331093
19.277,3.7063623788046196
19.274,3.705786797444288
19.271,3.7052114115961077
19.268,3.704636221216604
19.265,3.7040612262568864
19.263,3.7035553118092808
19.26,3.7029806952016475
19.257,3.7024062750636477
19.254,3.701832052111976
19.251,3.7012580261940915
19.249,3.700752987257643
19.246,3.7001793446661
19.243,3.6996059006453574
19.24,3.6990326557177604
19.238,3.6985283107617892
19.235,3.697955431871696
19.232,3.6973827425727173
19.229,3.6968102441088915
19.227,3.6963065703919984
19.224,3.6957344439281883
19.221,3.6951625111474278
19.219,3.6946593435421535
19.216,3.6940877890615718
19.213,3.6935164301465826
19.211,3.6930137783235164
19.208,3.692442803246311
19.205,3.691872026091943
19.202,3.691301450331637
19.2,3.6907995178230215
19.197,3.690229338041005
19.194,3.6896593621058664
19.192,3.689157974069891
19.189,3.688588397769319
19.186,3.688019027152444
19.184,3.6875181894220463
19.181,3.686949222213852
19.178,3.6863804623495864
19.176,3.685880181845194
19.173,3.685311828985524
19.171,3.684811911687652
19.168,3.6842439703269796
19.165,3.683676243589158
19.163,3.683176906574136
19.16,3.6826096010694327
19.157,3.6820425110358435
19.155,3.6815437603077226
19.152,3.680977093816561
19.15,3.6804787249583173
19.147,3.6799124835224557
19.144,3.6793464590078653
19.142,3.6788486842700965
19.139,3.6782830872859607
19.137,3.6777856999792164
19.134,3.6772205284830335
19.132,3.676723513145163
19.129,3.6761587451138475
19.127,3.6756620956492707
19.124,3.6750977351128644
19.121,3.6745335827394134
19.119,3.6740375065860587
19.116,3.673473766460726
19.114,3.6729780662912552
19.111,3.672414741796496
19.109,3.6719194203865455
19.106,3.6713565142892866
19.104,3.670861575673062
19.101,3.6702990908810533
19.099,3.6698045538057724
19.096,3.66924252629655
19.094,3.668748414041755
19.091,3.66818684710765
19.089,3.667693159715659
19.086,3.66713205287047
19.084,3.666638790844045
19.081,3.6660781439000103
19.079,3.6655853074478055
19.076,3.665025120671003
19.074,3.6645327107757404
19.071,3.6639729840953965
19.069,3.663481001769443
19.066,3.6629217292937257
19.064,3.66243014723056
19.061,3.661871291630253
19.059,3.661380096080793
19.057,3.66088908105856
19.054,3.6603308571430753
19.052,3.6598402353575143
19.049,3.65928243737501
19.047,3.658792212277675
19.044,3.6582348429190445
19.042,3.6577450173905333
19.04,3.6572553792054707
19.037,3.6566986564486808
19.035,3.65620942254082
19.032,3.655653145309751
19.03,3.6551643490429457
19.028,3.6546757614603695
19.025,3.6541201967043917
19.023,3.6536320554966144
19.02,3.653076964019578
19.018,3.6525892686820614
19.016,3.6521017827737237
19.013,3.651547400648992
19.011,3.651060361236812
19.009,3.650573531488003
19.006,3.6500198587411536
19.004,3.64953347614796
19.002,3.6490473038604265
18.999,3.6484943301404607
18.997,3.6480085814433125
18.994,3.647456052935793
18.992,3.6469707264430213
18.99,3.646485598484989
18.987,3.645933743505614
18.985,3.6454490411688427
18.983,3.644964540515244
18.981,3.6444802420270124
18.978,3.6439292899815006
18.976,3.64344542043676
18.974,3.642961754464307
18.971,3.642411483974745
18.969,3.6419282502176533
18.967,3.641445223976187
18.964,3.640895644349783
18.962,3.640413060246738
18.96,3.6399306863667666
18.958,3.6394485218229926
18.955,3.638899872798107
18.953,3.638418152369009
18.951,3.6379366428277415
18.948,3.637388692360205
18.946,3.6369076286423376
18.944,3.636426776127026
18.942,3.6359461357827305
18.939,3.6353991206829583
18.937,3.6349189277107574
18.935,3.6344389511270005
18.933,3.6339591944594685
18.93,3.6334131322528758
18.928,3.6329338358079695
18.926,3.6324547582837043
18.924,3.6319758998267493
18.921,3.6314307979054896
18.919,3.6309524004343476
18.917,3.630474222642569
18.915,3.6299962643395802
18.913,3.6295185261286083
18.91,3.6289746249488086
18.908,3.628497348155626
18.906,3.6280202920079945
18.904,3.6275434481438387
18.902,3.627066808643205
18.899,3.626524069073652
18.897,3.6260478619855907
18.895,3.625571861748142
18.893,3.6250960685722093
18.891,3.624620483854071
18.888,3.6240788755511573
18.886,3.6236037276830597
18.884,3.623128789459374
18.882,3.622654061171023
18.88,3.622179542658691
18.878,3.621705234700176
18.875,3.6211649974111144
18.873,3.620691135465687
18.871,3.620217504803319
18.869,3.6197441058728375
18.867,3.6192709385247332
18.865,3.618798001819125
18.863,3.6183252961094414
18.86,3.6177867850215617
18.858,3.6173145589658393
18.856,3.616842562915385
18.854,3.6163707973297536
18.852,3.6158992622428583
18.85,3.6154279564110143
18.848,3.6149568811140065
18.846,3.614486035714886
18.844,3.614015419456997
18.841,3.6134791184743684
18.839,3.6130089460253956
18.837,3.6125389842018407
18.835,3.612069233417283
18.833,3.611599694175585
18.831,3.6111303673977075
18.829,3.610661253288343
18.827,3.6101923523691015
18.825,3.609723664956774
18.823,3.6092551914705386
18.821,3.608786932030369
18.819,3.608318887357773
18.816,3.6077853315114936
18.814,3.6073177324739123
18.812,3.6068503522701922
18.81,3.6063831987827193
18.808,3.6059162740009154
18.806,3.6054495774792823
18.804,3.604983109554369
18.802,3.6045168693988394
18.8,3.604050857418872
18.798,3.6035850734909927
18.796,3.603119517275067
18.794,3.6026541888942263
18.792,3.602189088377193
18.79,3.601724215971378
18.788,3.6012595712939324
18.786,3.6007951541927423
18.784,3.6003309653812985
18.782,3.599867003035069
18.78,3.5994032662034363
18.778,3.5989397546461985
18.776,3.5984764678180357
18.774,3.598013407220137
18.772,3.597550571446929
18.77,3.597087961377402
18.768,3.596625576722876
18.766,3.596163418183667
18.764,3.5957014849005935
18.762,3.5952397773672162
18.76,3.594778295777469
18.758,3.5943170397709596
18.756,3.5938560098115024
18.754,3.593395205540722
18.752,3.592934622257222
18.75,3.5924742553279
18.748,3.592014104733607
18.746,3.5915541714614414
18.744,3.591094454965692
18.742,3.590634955844937
18.74,3.590175674705305
18.738,3.589716611817057
18.736,3.5892577665731045
18.734,3.5887991396912984
18.732,3.5883407310017157
18.73,3.587882541353546
18.728,3.5874245700431744
18.727,3.587031919267856
0.001,NaN
