1.0075699975657291e-03,1.0000000000000000e+00,0.0000000000000000e+00,1.0251426532836450e-03
5.1679632370102120e-03,4.3372287145242074e+00,0.0000000000000000e+00,1.6428384442102287e-03
1.2124026079293825e-02,7.6744574290484140e+00,0.0000000000000000e+00,2.4362446514715943e-03
2.0946116239671492e-02,1.1011686143572621e+01,0.0000000000000000e+00,2.8220730215414384e-03
3.0822291110426413e-02,1.4348914858096828e+01,0.0000000000000000e+00,3.0935084647971990e-03
4.1528684173521881e-02,1.7686143572621035e+01,0.0000000000000000e+00,3.3130957368410520e-03
5.2914099744985704e-02,2.1023372287145243e+01,0.0000000000000000e+00,3.5027693180270450e-03
6.4904860272932755e-02,2.4360601001669448e+01,0.0000000000000000e+00,3.6730661692681993e-03
7.7397695492141788e-02,2.7697829716193656e+01,0.0000000000000000e+00,3.8260482312806737e-03
9.0429633321183409e-02,3.1035058430717864e+01,0.0000000000000000e+00,3.9465780870379663e-03
1.0375898028051223e-01,3.4372287145242069e+01,0.0000000000000000e+00,3.7388859254668047e-03
1.1951923031266452e-01,3.7709515859766277e+01,0.0000000000000000e+00,5.8374204627253748e-03
1.3018730972689629e-01,4.1046744574290486e+01,0.0000000000000000e+00,4.8507266656194759e-04
1.4572079373123256e-01,4.4383973288814694e+01,0.0000000000000000e+00,8.0196608655134366e-03
1.6752430781459832e-01,4.7721202003338895e+01,0.0000000000000000e+00,5.2358104677744516e-03
1.8708390119744522e-01,5.1058430717863104e+01,0.0000000000000000e+00,6.4430143087294695e-03
2.0967522624424070e-01,5.4395659432387312e+01,0.0000000000000000e+00,7.0874342071030744e-03
2.3450208447294424e-01,5.7732888146911520e+01,0.0000000000000000e+00,7.8000430662945458e-03
2.6181809188304506e-01,6.1070116861435729e+01,0.0000000000000000e+00,8.5828642949213330e-03
2.9187205649953202e-01,6.4407345575959937e+01,0.0000000000000000e+00,9.4412492071368204e-03
3.2491885716209207e-01,6.7744574290484138e+01,0.0000000000000000e+00,1.0376610756996557e-02
3.6121691707452314e-01,7.1081803005008354e+01,0.0000000000000000e+00,1.1389680990484707e-02
4.0102473299585173e-01,7.4419031719532555e+01,0.0000000000000000e+00,1.2480125249591606e-02
4.4460264654083304e-01,7.7756260434056756e+01,0.0000000000000000e+00,1.3649238019306703e-02
4.9221184209419999e-01,8.1093489148580971e+01,0.0000000000000000e+00,1.4895543284591056e-02
5.4410643615855259e-01,8.4430717863105173e+01,0.0000000000000000e+00,1.6217394954200270e-02
6.0053589825328224e-01,8.7767946577629388e+01,0.0000000000000000e+00,1.7612949086923624e-02
6.6174588852491123e-01,9.1105175292153589e+01,0.0000000000000000e+00,1.9082542762353882e-02
7.2797998065093650e-01,9.4442404006677791e+01,0.0000000000000000e+00,2.0622443539260238e-02
7.9946099058214326e-01,9.7779632721202006e+01,0.0000000000000000e+00,2.2227327706041633e-02
8.7641720189089900e-01,1.0111686143572621e+02,0.0000000000000000e+00,2.3901416575366263e-02
9.5907203211654157e-01,1.0445409015025042e+02,0.0000000000000000e+00,2.5653226283132380e-02
1.0476507073362240e+00,1.0779131886477462e+02,0.0000000000000000e+00,2.7426577178925715e-02
1.1421521096488543e+00,1.1112854757929883e+02,0.0000000000000000e+00,2.9187856636824105e-02
1.2419789643100885e+00,1.1446577629382304e+02,0.0000000000000000e+00,3.0557116774453830e-02
1.3462237226478302e+00,1.1780300500834724e+02,0.0000000000000000e+00,3.2018162306626574e-02
1.4561121371397330e+00,1.2114023372287146e+02,0.0000000000000000e+00,3.3835042046534092e-02
1.5721310704683205e+00,1.2447746243739566e+02,0.0000000000000000e+00,3.5715031895551586e-02
1.6945733187013419e+00,1.2781469115191986e+02,0.0000000000000000e+00,3.7674168885655335e-02
1.8236531092362833e+00,1.3115191986644408e+02,0.0000000000000000e+00,3.9690434885399362e-02
1.9595222160389376e+00,1.3448914858096828e+02,0.0000000000000000e+00,4.1745032783172764e-02
2.1023732730539546e+00,1.3782637729549248e+02,0.0000000000000000e+00,4.3879268693433504e-02
2.2524302431982877e+00,1.4116360601001671e+02,0.0000000000000000e+00,4.6048166961766279e-02
2.4097430869531506e+00,1.4450083472454091e+02,0.0000000000000000e+00,4.8237552939467188e-02
2.5744479165994649e+00,1.4783806343906511e+02,0.0000000000000000e+00,5.0476447640033451e-02
2.7466697925699726e+00,1.5117529215358931e+02,0.0000000000000000e+00,5.2738698083546254e-02
2.9264831250879544e+00,1.5451252086811351e+02,0.0000000000000000e+00,5.5030750473434198e-02
3.1140185866516132e+00,1.5784974958263774e+02,0.0000000000000000e+00,5.7363510761775593e-02
3.3093704568060103e+00,1.6118697829716194e+02,0.0000000000000000e+00,5.9714025323585718e-02
3.5126041472788518e+00,1.6452420701168614e+02,0.0000000000000000e+00,6.2087922375001936e-02
3.7238002344449890e+00,1.6786143572621035e+02,0.0000000000000000e+00,6.4484917893666394e-02
3.9430232960595459e+00,1.7119866444073455e+02,0.0000000000000000e+00,6.6898761293916476e-02
4.1703486893137898e+00,1.7453589315525878e+02,0.0000000000000000e+00,6.9344080515372664e-02
4.4058881209639784e+00,1.7787312186978298e+02,0.0000000000000000e+00,7.1813311435967364e-02
4.6497075894990614e+00,1.8121035058430718e+02,0.0000000000000000e+00,7.4308427362775209e-02
4.9018729870215365e+00,1.8454757929883138e+02,0.0000000000000000e+00,7.7034296081148756e-02
5.1636941892544481e+00,1.8788480801335558e+02,0.0000000000000000e+00,7.8636368064864293e-02
5.4177520212979822e+00,1.9122203672787981e+02,0.0000000000000000e+00,7.6427972149845758e-02
