5.2844625510897447e-01,4.5776532223295230e-01,5.6677258873032765e-01,5.6106215244175306e-01,6.5763330724425861e-01,4.7211708795702317e-01,5.2398318770710550e-01,4.4280264347632015e-01,5.1697213490522465e-01,6.0531588154140337e-01,4.7720716499634608e-01,5.0874639647326969e-01,4.2040971286961359e-01,5.3520096642214277e-01,5.8831594934733245e-01,6.1895468010802634e-01,5.9383662469089094e-01,5.4024341975192514e-01,6.3662058569756519e-01,5.3095817224265585e-01,6.1800527773221736e-01,6.1069122254137675e-01,6.2144045093832234e-01,5.8863731845446754e-01,5.4637492428131895e-01,5.9284928018291194e-01,5.9577354997807752e-01,6.0570326007097886e-01,5.3077058530339571e-01,6.0661961899619810e-01
5.4643909786062006e-01,4.2271866563586480e-01,4.0502870142625030e-01,4.7486247301178075e-01,6.0879898120118925e-01,6.0737421842338302e-01,5.8811994774480225e-01,6.2983737484777891e-01,3.9578976475900224e-01,3.9417158775219846e-01,4.6067541267530915e-01,5.4469223770651765e-01,5.1975997765223536e-01,4.9992945155913837e-01,3.3921417473018062e-01,5.7895779441335626e-01,5.7631495706040514e-01,5.9475051011322555e-01,6.0812860175028216e-01,5.1151152169628966e-01,5.1109705607509304e-01,6.0453068081812100e-01,5.3816326839911832e-01,5.9219946516469890e-01,5.8241759392812376e-01,6.0629778088180186e-01,5.7403939033474360e-01,6.1806232326739730e-01,5.6207066209376666e-01,5.8274962046769718e-01
5.2617403093697113e-01,5.0418248601268556e-01,6.4487753265906933e-01,4.9047121047216824e-01,5.2048827007209553e-01,5.1198065541167359e-01,4.0716021323986623e-01,6.4020312546454394e-01,6.3655459182745477e-01,5.6198819549738033e-01,3.1568891553505940e-01,4.4206156424924853e-01,5.4949664657569042e-01,4.6146530533341013e-01,5.0678686617692614e-01,5.6263549772809607e-01,5.6807520920567200e-01,5.6438280931392626e-01,5.9184791164158845e-01,6.1033692219921865e-01,6.2350632185462129e-01,5.6526811995227799e-01,5.6113828821314438e-01,5.4658378190216872e-01,5.5477420496713026e-01,5.9390613539103509e-01,6.0351973125104696e-01,6.3894170916635429e-01,6.4557047328125949e-01,5.6668063172923744e-01
4.4320817505004367e-01,6.0615509811159540e-01,4.7156863901869178e-01,5.2950287108260141e-01,5.0354173223692644e-01,5.9041881968388588e-01,4.8917941571045626e-01,4.5525181298433481e-01,5.4280632672840434e-01,4.6743163049323905e-01,5.9730014520490771e-01,4.9570274550056376e-01,3.6443449898240177e-01,5.5547281745091437e-01,5.9117894543833471e-01,5.9720515951816044e-01,5.9710582115701705e-01,5.5082377592733001e-01,5.7662218064007031e-01,5.7241331076626656e-01,6.3083630560958404e-01,6.2232515164461799e-01,5.4956591157860157e-01,6.2547122139442235e-01,5.8236148865147597e-01,5.2876841997162649e-01,6.3507436611298718e-01,6.2221385383260253e-01,5.8153477634694339e-01,5.7436196701499331e-01
6.2840240075806653e-01,4.6877712774808372e-01,5.6750305360065834e-01,3.8076818046916561e-01,4.5964743232472999e-01,4.5189371739849471e-01,5.2739439179941217e-01,3.3483122772313645e-01,3.4325114728894973e-01,4.5490679523616406e-01,5.6995740967529429e-01,5.4203259185428065e-01,6.2663954967797830e-01,4.3765729000879094e-01,6.0633712098425208e-01,5.5940413208818296e-01,5.8506746054600312e-01,5.5919346041771867e-01,6.2865742676719205e-01,6.0764763052800230e-01,6.2279800534614504e-01,6.0751881613475045e-01,6.0647314164004962e-01,5.9721607497869889e-01,6.0219763934652049e-01,6.1999515615899126e-01,5.8072606227845669e-01,5.3954632107812417e-01,5.9891545057558115e-01,5.4561325830139107e-01
5.6093930798724356e-01,5.3431783284181777e-01,6.8023533798608316e-01,4.8192329695505604e-01,5.1563484860309206e-01,4.8660287353306070e-01,4.4400933144494559e-01,6.1379156347544683e-01,5.2907040859081811e-01,3.4421134330961095e-01,6.3129178521963714e-01,4.1726069424205248e-01,3.7702792416372505e-01,6.7573488227268885e-01,5.9978582904793032e-01,5.8323428705364211e-01,5.8792271783981687e-01,5.8187779685140106e-01,5.5744118825287481e-01,5.9983845768741939e-01,5.8349693811446079e-01,6.0764373745259548e-01,5.5527497173539897e-01,6.0081480201747950e-01,5.8558754785906308e-01,5.3722146421331252e-01,6.1855519644334167e-01,5.7392125006556660e-01,5.3291418071513730e-01,5.7188417957951576e-01
5.3746121491030152e-01,3.8162445437095727e-01,5.4397091289831889e-01,5.2687025116249420e-01,6.3040747010948361e-01,6.4704897997087885e-01,4.6020987730078416e-01,4.3160761265641129e-01,6.6619404366794666e-01,5.1510171327331855e-01,5.7430346947603628e-01,4.6462148568978817e-01,4.2110344701726782e-01,4.5964280423064424e-01,3.6658359170849358e-01,5.8135355209975104e-01,6.0498341290166191e-01,5.9183157464800717e-01,5.7847616604320451e-01,5.8187003555452255e-01,5.4409038494336071e-01,5.9857429519543959e-01,5.6959801306395685e-01,5.4144354723265908e-01,5.6922406971499506e-01,6.0091184571861900e-01,5.8112353346135837e-01,5.9623573337051927e-01,5.6201406899449735e-01,5.6384995786635128e-01
4.4566713526453849e-01,6.0157556884501695e-01,5.9147535169252563e-01,5.8454990064560575e-01,7.0253959825292223e-01,5.4686786058100545e-01,3.6774762258266108e-01,5.5482801885894950e-01,4.1880791477799062e-01,5.6242081087347906e-01,6.0535441142356128e-01,4.4481116219614747e-01,5.3568002489485722e-01,5.9141501657448448e-01,3.8191182737534596e-01,6.1088142488308650e-01,5.6107505422040815e-01,5.4675868019436735e-01,5.9897734494918908e-01,5.2942751544250721e-01,5.7159895201046029e-01,5.8830972336762932e-01,5.9481606125872999e-01,5.8988504358559068e-01,6.1691176871314524e-01,5.5191824069598272e-01,6.1936340956105318e-01,5.5262864760051278e-01,5.7259590626734636e-01,5.9432767661919783e-01
3.6124199187191430e-01,5.1166902689702376e-01,5.5478277093444894e-01,6.7456890945731185e-01,4.1469514234952248e-01,4.3735342414594403e-01,2.8499084209141995e-01,4.4236079814570556e-01,6.2302353491934404e-01,4.7127830805503584e-01,4.8893305538555798e-01,6.1243160159869059e-01,6.2449693298437403e-01,6.2634175153281502e-01,4.4322130947540855e-01,6.2757524230917983e-01,5.7798810530999367e-01,5.9301595866124468e-01,5.5986864653803781e-01,6.3611453273383101e-01,5.6320184337568535e-01,6.2303537577935830e-01,6.2255293185549543e-01,5.5571594217150133e-01,5.6707704171507012e-01,5.9552645135248161e-01,5.6847932769787890e-01,5.5287836444814120e-01,5.7742331448809825e-01,5.9871547965392280e-01
4.0675354763908605e-01,5.4737640355082118e-01,4.1504919965348552e-01,3.9831083881939411e-01,5.0159836998480578e-01,4.9916341282799959e-01,4.8007072175645460e-01,6.3034783470593680e-01,3.9057561513992872e-01,5.6527941554994998e-01,4.1151464358124890e-01,5.1374371776358652e-01,5.5868161161568830e-01,3.8976641775996246e-01,6.1494585128896773e-01,6.0186744764364408e-01,5.5953837711906940e-01,5.9397118312141717e-01,6.0098349154131292e-01,6.3625053439528423e-01,5.9694008800937404e-01,6.1899969634307672e-01,5.4515090639472019e-01,5.7752024695619941e-01,5.6131089515187438e-01,5.8939772529981638e-01,6.1488731879229763e-01,6.1045099052309781e-01,6.2638579685412510e-01,5.5620426098982456e-01
