5.2670905927528955e-01,4.4629808472961335e-01,5.9563211409843053e-01,5.1473456556331398e-01,6.5539670387266713e-01,4.7690757398537703e-01,3.5739217276241725e-01,6.2280544410998162e-01,4.7135388666948891e-01,5.7459104208820588e-01,6.8211877538119914e-01,5.2574037911708016e-01,3.7252032166463694e-01,3.8352033697092591e-01,5.9898364041855445e-01,7.0571486504314174e-01,6.6031362859202314e-01,6.1064620194727737e-01,6.6464179354030251e-01,6.7438240193657417e-01,6.5221054908637544e-01,6.8200598090637532e-01,6.0127855812520203e-01,6.8390997651335383e-01,6.4923233285848980e-01,6.1562369993387100e-01,6.7148031084062276e-01,7.0314878615587117e-01,6.0627923346570878e-01,6.5108157756174789e-01
6.5130725198317496e-01,4.8556212168337121e-01,3.9066791989945471e-01,5.8531466573951629e-01,4.7897139202673605e-01,5.7087978866728339e-01,5.7940321662957606e-01,5.1218720456002698e-01,6.6150399930973269e-01,3.6576876686748777e-01,3.5194343840062142e-01,4.7234204199662577e-01,3.9795653931543934e-01,3.7028883833321152e-01,5.6430990555379290e-01,6.1361231474802225e-01,6.2897137616104437e-01,6.3855676477454459e-01,6.5824001620092609e-01,6.5960994985784538e-01,6.1704904710413455e-01,5.9600103535086213e-01,6.9348426499966132e-01,6.3566804591059745e-01,6.1330639335507553e-01,6.6374462666309186e-01,6.5523337826606698e-01,6.6635252375410881e-01,6.6139080845377252e-01,6.6681128013012825e-01
4.0514976774876416e-01,3.6879290062101777e-01,3.7297494823190336e-01,4.0281516796323719e-01,5.1128463330327489e-01,5.1632842224151043e-01,3.1440395688128303e-01,5.9127888654958760e-01,6.7715230602810683e-01,3.8858068704590482e-01,4.8309876808652769e-01,4.7677048369067943e-01,4.5498979391795608e-01,4.1200457218011960e-01,6.4033816091234363e-01,6.4740544804418321e-01,6.3901789378731499e-01,6.2861870651722751e-01,6.1893701925051825e-01,6.3344633765723135e-01,6.6864125816272790e-01,6.6482932945400341e-01,6.3913069338951956e-01,6.6949354530300331e-01,6.7729069209112058e-01,6.5069363143715453e-01,6.2918032655495271e-01,6.4928866972142474e-01,6.9893553193616609e-01,6.2072003765688444e-01
3.8061631649979466e-01,6.1934787841182337e-01,4.6104064271722045e-01,3.3904454654527844e-01,5.4969445676864692e-01,5.5799684026713881e-01,6.1957289574634389e-01,4.7608763903393986e-01,4.4158917107755730e-01,4.2937294619376098e-01,5.1153635825132349e-01,4.9527485897655571e-01,4.9946572812684459e-01,6.3065143064334428e-01,6.2329448978857049e-01,6.5322778955584782e-01,6.1805118401939918e-01,7.0238256122995990e-01,6.7917635228722273e-01,6.1303885757250121e-01,6.7075512023542960e-01,6.3624572795196621e-01,6.4865735412453696e-01,6.1821750627829208e-01,6.6630498269170757e-01,7.0109526766846042e-01,6.5677137285681264e-01,6.4202739269224618e-01,6.7882496601564746e-01,6.0560164368821989e-01
5.8506318680847091e-01,4.7378119647010691e-01,5.4951276154486417e-01,6.2644211628280744e-01,5.4920052386610474e-01,5.9559806088838185e-01,5.3913262071854373e-01,5.7690402153675813e-01,3.7525685204337056e-01,3.6184019572490006e-01,4.3029220930038137e-01,4.5167420852873191e-01,5.5695420265973883e-01,4.8302430037518779e-01,5.7091568499387069e-01,6.4378506380885647e-01,6.0028788653888809e-01,6.4556544971356056e-01,6.1249921327401646e-01,6.4530972554276989e-01,6.4202177426177298e-01,6.8974532263334642e-01,6.2275665698319127e-01,6.9757655965536980e-01,6.7777238995996369e-01,6.9212298221756885e-01,6.7917109815913512e-01,6.4260719966610091e-01,6.0906117234340817e-01,6.1878864846133430e-01
3.8779263821805426e-01,5.3477711584248633e-01,3.3887159938805639e-01,5.4129157276520312e-01,4.4968361445143307e-01,3.8861165504635237e-01,3.4480000233167690e-01,3.9324220994158082e-01,5.3940248223926779e-01,3.6553437688897450e-01,4.5016157305309018e-01,3.1277923104455546e-01,4.9269459294783019e-01,5.4654461572505131e-01,4.4496433776538202e-01,6.5062809553373535e-01,6.3218934667842408e-01,6.2977875043764053e-01,7.0832959307470222e-01,6.3133598665939616e-01,6.3020412355964184e-01,6.8390321723836189e-01,6.4450060047228630e-01,6.6386575688569638e-01,6.5084436164867610e-01,6.3061500176349106e-01,6.4008077411133957e-01,6.6636497720764132e-01,6.3428747155578080e-01,6.4178192280552904e-01
4.9700186294449145e-01,6.2032711179995037e-01,4.2217787505096543e-01,5.0620941180864287e-01,5.7740096445753852e-01,5.6242904586180165e-01,5.2987208108567330e-01,6.1108529065043371e-01,4.7304307545635987e-01,6.0909462109310109e-01,7.1349231924244905e-01,5.6868216765202217e-01,6.3588511294912664e-01,5.0346160727025324e-01,3.2258597723348270e-01,6.3894740034798025e-01,6.2563490801432609e-01,6.6619520095338569e-01,6.6966885710089852e-01,6.3905897255519872e-01,6.1071498857503537e-01,6.5458314475764956e-01,6.6533714693594681e-01,6.3510434464996302e-01,6.4766518720087507e-01,5.7320947786342313e-01,6.5825133420638349e-01,6.8013238578207402e-01,6.8072579711161252e-01,6.4784640553809492e-01
6.2753748933926723e-01,4.1138074001186770e-01,5.1150408156124072e-01,4.0040103306736391e-01,5.5210513171096365e-01,5.0842496120330904e-01,6.3316707321602028e-01,5.7592822366971663e-01,5.7992090638828575e-01,3.6517276613431698e-01,3.4490794538690500e-01,3.2575417497360154e-01,3.8422825789803922e-01,3.9154862866542489e-01,6.0264053714246335e-01,6.8507869751742090e-01,6.9515563358548194e-01,6.7070451177892942e-01,6.3227379600419620e-01,6.1103896632561694e-01,6.5789287135820984e-01,6.8153591356307264e-01,6.4630022172394830e-01,6.8518336480871411e-01,6.4486130594421343e-01,6.6299318141101315e-01,6.3169194079486912e-01,6.8500211805846534e-01,6.3412213630085845e-01,6.9336425807229873e-01
4.4500308778700731e-01,3.5457663408119222e-01,3.5599409809382565e-01,3.4225023800897714e-01,5.7833970873784191e-01,4.2934722874573866e-01,5.8142031359622137e-01,5.6127340041180895e-01,5.4242922784834635e-01,4.3298699435627896e-01,4.8932236892355646e-01,5.5645240312893318e-01,6.6401402992585157e-01,4.7547989388763817e-01,5.5456097965267748e-01,6.5624646309614754e-01,6.6638446921609984e-01,6.8967261059844309e-01,6.5885157866079047e-01,6.2206596263524561e-01,6.3383146458722406e-01,6.4555330777631448e-01,6.6512248209534364e-01,6.6222344335024885e-01,6.4422287650319077e-01,6.2052116345735198e-01,6.3481867254250246e-01,6.0632681908601538e-01,6.6994899765136595e-01,7.0734791649467432e-01
4.4364113510280684e-01,6.6253731947163141e-01,3.6411809174012899e-01,6.9162952959131963e-01,4.6109008013774266e-01,4.3450285494951474e-01,3.3997837040091183e-01,6.5818752080426812e-01,5.5546879948953942e-01,3.4458171145875421e-01,6.2920382328001345e-01,4.7537560303667498e-01,5.3656732001216045e-01,6.7610611643856444e-01,5.7891271318786564e-01,6.5849873550236349e-01,6.3889903271032789e-01,6.6240682135564177e-01,6.0886263520394690e-01,6.4907447168054166e-01,6.3337331583502476e-01,6.7193469755750201e-01,6.0194836619197123e-01,6.7389916314386422e-01,6.2929845581832289e-01,6.2760372939094400e-01,6.5602508861707398e-01,6.1127396662515443e-01,5.4883580783055574e-01,6.5480810491673080e-01
