6.2154848677925190e-01,6.1780586967132678e-01,3.9079012491444926e-01,7.6237598688734109e-01,5.0872606798318143e-01,5.4575295006784907e-01,7.8130786426927390e-01,5.3114321701756817e-01,6.6272315764520895e-01,5.2853713200948216e-01,5.3545402788324548e-01,6.4791409415011614e-01,4.0755802667487306e-01,5.3956308047935220e-01,3.9153593245405899e-01,5.9312068003326224e-01,6.3913609681020023e-01,5.7879737304936518e-01,5.6196335967284738e-01,5.9493017605563903e-01,5.8351050747297617e-01,6.0164071301915656e-01,6.0100190590089420e-01,5.7548718496136320e-01,6.0093699735687212e-01,5.9435240934985589e-01,6.0354479345634382e-01,6.0807979108709653e-01,6.0980519799940391e-01,5.8475805078433241e-01
6.3416658717280694e-01,5.6836859965002196e-01,7.2762334396741890e-01,7.3510905525566406e-01,4.1543435469013623e-01,5.9500133827076995e-01,6.5687271861706287e-01,5.7621241969406733e-01,6.0991181583805132e-01,5.9164303218778147e-01,6.9318167815176190e-01,4.1550438884206936e-01,4.8354589168665524e-01,7.3142076301581971e-01,5.0251636001592115e-01,6.4064872169325038e-01,6.4503098762784927e-01,5.8293365732956470e-01,6.2281060121852183e-01,6.2525580102409817e-01,6.2995649653359231e-01,5.4344152505243837e-01,6.3352541227504378e-01,6.0292026429111079e-01,5.9403478616194438e-01,5.7115772745269067e-01,6.0699965578598891e-01,5.6110492461162365e-01,5.1274009124454389e-01,5.8956575794070765e-01
5.7924676857078417e-01,5.2897955654456175e-01,4.8319958403042923e-01,3.9898505814448232e-01,4.1794175074504292e-01,6.0406410776546360e-01,4.1877622382808433e-01,5.4390172951295745e-01,3.3454983288631729e-01,3.3303482759664921e-01,4.9364062850417617e-01,3.4226163070027549e-01,4.2285190500470854e-01,5.2040522068938344e-01,5.7190673890747534e-01,6.0948231967702382e-01,6.3153469907792892e-01,5.7962114571501422e-01,5.8786118223897199e-01,6.2508234576324306e-01,6.3609681823963815e-01,5.7955991305274657e-01,6.0314768380412553e-01,5.7721653611522894e-01,5.7682778371088950e-01,6.7098329759888165e-01,5.4903647384722576e-01,5.3117963971771676e-01,6.0301233127547349e-01,5.7336117259977282e-01
4.1864113045171009e-01,7.1707399678095352e-01,5.8736374378420642e-01,5.4280115072005619e-01,5.2838821092768862e-01,4.9872652936223111e-01,4.7845408508347348e-01,5.0261495935729916e-01,3.9920785037669876e-01,5.8956739203138164e-01,4.5931866777692404e-01,4.0137761202446026e-01,7.4217755082077497e-01,5.6976096835639678e-01,6.4201927855267549e-01,5.6894372458945230e-01,5.7442894823175961e-01,5.8804027862464170e-01,6.3254526658666954e-01,5.9081576194442575e-01,6.3598189815156714e-01,5.9006144926415094e-01,6.1186767864303337e-01,5.3154039211979698e-01,5.7440897703220384e-01,6.0752736113446015e-01,5.8016429125984381e-01,5.9632755138382842e-01,5.9611791872064746e-01,5.7032593308077761e-01
5.4981189142898901e-01,6.3622764788806607e-01,5.6949045836499168e-01,5.8734538202945974e-01,6.1517322590574830e-01,6.0137352946898670e-01,6.5001583081533354e-01,5.0908958689912265e-01,3.5671900215415181e-01,6.5848989206489372e-01,6.0731548978976890e-01,5.9962565803569545e-01,5.0570796172051857e-01,5.3825786607765946e-01,3.7019513074938781e-01,6.2462376407226683e-01,5.8535293384017018e-01,6.2442295808780601e-01,6.3279934269542470e-01,5.7470488466152725e-01,6.2494179409090456e-01,5.9368764579605515e-01,5.9768627353278703e-01,5.9330756588733791e-01,6.1991367467490321e-01,6.3550032476492191e-01,6.1522946632846831e-01,5.8078377473329235e-01,5.6792028675896877e-01,5.8774365367959880e-01
5.7324938534802472e-01,5.1205562283253725e-01,6.4441751247625845e-01,3.9393559096999692e-01,6.6199400069834302e-01,3.8111081318471457e-01,4.3781412768678213e-01,4.0094408599355424e-01,5.4852914495790983e-01,6.3469528688418653e-01,6.7830080711035368e-01,4.3925273622695177e-01,4.0105715660159391e-01,4.3244676990722891e-01,6.4572221998003909e-01,5.3743446497427949e-01,6.1180378025219739e-01,6.1316703301716069e-01,5.9475477420514156e-01,5.8955577045802909e-01,5.7204824027942025e-01,6.1318300466643394e-01,5.7674577457455145e-01,6.0995402847166702e-01,6.1473848145546994e-01,6.1715733148382579e-01,6.1404019187851788e-01,5.6830340037777183e-01,5.9091379603623351e-01,5.7294101815615406e-01
4.8801792025685575e-01,5.7626057726108093e-01,5.8063407509808218e-01,6.5773074738727955e-01,6.2551429614191656e-01,4.9790827424813128e-01,4.7232628503680191e-01,5.9692475840312975e-01,5.3796973889185218e-01,5.8044689307460329e-01,4.2898264350521237e-01,6.7970229257796044e-01,3.7998687363834205e-01,3.8289265534789002e-01,4.6276823025502239e-01,6.5348894142710401e-01,5.7066908601927824e-01,6.4225828579970257e-01,6.2823394363367224e-01,6.0581478062889793e-01,6.1180212292775926e-01,5.4415190343389319e-01,5.6808738925300051e-01,5.7769153584733934e-01,6.1570143309669845e-01,5.6785733666746918e-01,5.9806232347643684e-01,6.4156825645022986e-01,6.0079466133769244e-01,5.9148366531735763e-01
5.1188813828982338e-01,4.1858664105656523e-01,6.6496738005024036e-01,6.8908576924365894e-01,5.6815990747502221e-01,6.5444635282572550e-01,5.0302039194103576e-01,4.2917075466977389e-01,4.5226116701760422e-01,4.7722287693499016e-01,5.2684786672671635e-01,5.8483393413891360e-01,5.7507039904266188e-01,5.8962248801561834e-01,6.3267754344150007e-01,6.3865841188318773e-01,5.5960211162838358e-01,5.9020541163996998e-01,5.8018644377738560e-01,5.8377198629532878e-01,6.1025744222883471e-01,6.3333286107169762e-01,6.3462876551589920e-01,5.9542997171111911e-01,6.1656442746981965e-01,6.0974540720060444e-01,6.2255488545646243e-01,5.8356591422377435e-01,5.7831531556420745e-01,5.9183312824600420e-01
4.3846618252081121e-01,6.9127447974009171e-01,5.7091140583300526e-01,4.8723677026861401e-01,5.9199519485036978e-01,3.5275639149510596e-01,6.7382364918051263e-01,3.9158705219461237e-01,5.2989757107998781e-01,6.4709838290428623e-01,6.3315721408861869e-01,5.6823264725458100e-01,6.4546439111277965e-01,3.7347216566757657e-01,4.3096364128614190e-01,5.9665927418562614e-01,6.0040429080080526e-01,5.9611361613003022e-01,6.1535169112729537e-01,6.4202742282898106e-01,6.0683428842311682e-01,5.8771601389454364e-01,5.7899266114429992e-01,6.0264395742381016e-01,5.5133125648001702e-01,6.5773194735700258e-01,6.0836252076359865e-01,5.6436676981719347e-01,5.9363623387865849e-01,5.7201715978370771e-01
5.8255261097850586e-01,4.6309313907065874e-01,4.8009383225569119e-01,3.8980954135850060e-01,5.2022421447282496e-01,4.4344759179201326e-01,3.7804645987187707e-01,4.0132094654156858e-01,4.2618384687087696e-01,3.5156820155768154e-01,4.8046628658536533e-01,4.7867299118183609e-01,5.2146490014375235e-01,6.4410699572819852e-01,5.5863659006017030e-01,6.1753633225619897e-01,6.0654695399437708e-01,6.1929767948971837e-01,6.0503040826015719e-01,6.0845582799671916e-01,6.0074909838994128e-01,6.1663130318513903e-01,5.7625562403904007e-01,5.8246421172509921e-01,6.2100960877162803e-01,5.8840913023042962e-01,5.7631153335809482e-01,6.2696148550823960e-01,5.9788171776004084e-01,6.1001197199651014e-01
