1.118537438691044095e+01 1.857113374865388744e+00
1.176752761291633043e+01 1.854770349341185121e+00
1.234968083892222168e+01 1.857108507619019022e+00
1.293183406492810938e+01 1.863911723146480792e+00
1.351398729093399886e+01 1.874874753327106625e+00
1.354314354599272363e+01 1.875593335882058899e+00
1.409614051693988834e+01 1.886912261062605456e+00
1.467829374294577782e+01 1.901227505543855445e+00
1.473046226014386129e+01 1.902468323437275899e+00
1.526044696895166908e+01 1.913015399325934229e+00
1.584260019495755678e+01 1.923541161361366214e+00
1.598507913765869759e+01 1.929343310992492677e+00
1.642475342096344804e+01 1.952216608353362082e+00
1.655510834179937163e+01 1.956218298547709011e+00
1.700690664696933396e+01 1.967235598553543907e+00
1.741712376770221837e+01 1.983093286102926012e+00
1.758905987297522699e+01 1.990677638419122042e+00
1.814621265369251546e+01 2.009968273658142568e+00
1.817121309898111292e+01 2.011029128430059210e+00
1.846603995575912194e+01 2.036843261213359568e+00
1.871422297502666510e+01 2.063718248768576125e+00
1.857497999873149297e+01 2.090593236323792681e+00
1.847730556900405219e+01 2.117468223879009681e+00
1.817121309898111292e+01 2.131769171072046554e+00
1.803021340910650849e+01 2.144343211434226237e+00
1.758905987297522699e+01 2.171218198989443238e+00
1.722231878232164703e+01 2.198093186544659794e+00
1.700690664696933396e+01 2.205839179858611665e+00
1.642475342096344804e+01 2.221495025084273323e+00
1.628453379011485325e+01 2.224968174099876350e+00
1.584260019495755500e+01 2.237399215914384509e+00
1.527226188682263697e+01 2.251843161655093351e+00
1.526044696895166730e+01 2.252143899053981713e+00
1.467829374294577960e+01 2.260906441977061920e+00
1.409614051693989012e+01 2.268597624443724037e+00
1.351398729093400064e+01 2.269456789862529078e+00
1.293183406492810938e+01 2.265707393061489494e+00
1.251787102192197665e+01 2.251843161655093351e+00
1.234968083892221813e+01 2.247832171050118788e+00
1.196287337752976754e+01 2.224968174099876350e+00
1.176752761291633043e+01 2.209153917830289249e+00
1.162198930641485717e+01 2.198093186544659794e+00
1.138281542363167986e+01 2.171218198989443238e+00
1.120407921515975858e+01 2.144343211434226237e+00
1.118537438691044095e+01 2.141176860607929555e+00
1.092534708643175989e+01 2.117468223879009681e+00
1.079098336964155713e+01 2.090593236323792681e+00
1.070098604909370010e+01 2.063718248768576125e+00
1.063373422697199011e+01 2.036843261213359568e+00
1.060322116090455147e+01 2.024214505487181182e+00
1.049245000281950979e+01 2.009968273658142568e+00
1.041272814477850517e+01 1.983093286102926012e+00
1.045518383196928447e+01 1.956218298547709011e+00
1.050867882685333932e+01 1.929343310992492455e+00
1.057178673578406425e+01 1.902468323437275677e+00
1.060322116090455147e+01 1.898847123000509285e+00
1.088927544675140524e+01 1.875593335882058899e+00
1.118537438691044095e+01 1.857113374865388744e+00
